,year,continent,country,income,life_exp,population
25703,1913,africa,Djibouti,1075,29.9,46666
25704,1913,americas,Dominican Republic,1107,29.9,750000
25705,1913,asia,Cambodia,1040,35,3070000
25706,1913,asia,Vietnam,1196,32,19339000
25707,1913,africa,Equatorial Guinea,425,29.8,109429
25708,1913,africa,Eritrea,676,30.2,700138
25709,1913,europe,Georgia,1165,37.48,2513160
25710,1913,asia,Myanmar,1178,30.8,12326000
25711,1913,asia,Samoa,1925,25.4,37591
25712,1913,asia,Pakistan,1303,23.37,20008000
25713,1913,europe,Poland,2952,44.36,26710000
25714,1913,europe,Portugal,2318,35.6,5972000
25715,1913,americas,Puerto Rico,2283,38.26,1181000
25716,1913,europe,East Germany,,,15082861
25717,1913,africa,Sudan,814,31.4,6201040
25718,1913,americas,Falkland Is (Malvinas),,,713
25719,1913,americas,Virgin Islands (U.S.),,33.4,26662
25720,1913,africa,Rwanda,497,31.8,1648854
25721,1913,europe,Slovenia,3465,36.6,1063984
25722,1913,africa,Sao Tome and Principe,1048,31,45517
25723,1913,asia,Saudi Arabia,1014,32.1,2676000
25724,1913,africa,Senegal,781,25.2,1885001
25725,1913,europe,Serbia,3340,35.5,4863055
25726,1913,asia,Singapore,2182,34,323000
25727,1913,europe,United Kingdom,8853,53.83,42556673
25728,1913,europe,Slovak Republic,3581,41.8,3003409
25729,1913,africa,Somalia,773,29.4,1794255
25730,1913,asia,Taiwan,1343,33.3,3469000
25731,1913,asia,South Korea,585,24.98,10589000
25732,1913,africa,South Sudan,797,26.67,1595035
25733,1913,europe,Spain,3171,42.56,20263000
25734,1913,americas,St. Kitts and Nevis,2185,,34797
25735,1913,americas,Suriname,3070,32.9,162685
25736,1913,africa,Swaziland,769,32.3,109789
25737,1913,africa,Uganda,729,25.3,2858432
25738,1913,europe,Switzerland,10666,54.21,3864000
25739,1913,asia,Syria,1711,31.1,1994000
25740,1913,asia,Tajikistan,1298,29.85,1091980
25741,1913,asia,Thailand,1384,30.4,8689000
25742,1913,asia,Timor-Leste,651,28.95,382945
25743,1913,asia,United Korea (former),,,15486000
25744,1913,asia,Tonga,911,28.2,23387
25745,1913,asia,Northern Mariana Islands,,,5680
25746,1913,africa,Tunisia,1135,28.8,1870000
25747,1913,europe,Turkey,2200,35,15000000
25748,1913,asia,Niue,,,4604
25749,1913,asia,Turkmenistan,2412,28.07,862283
25750,1913,asia,Tuvalu,988,,4201
25751,1913,asia,United Arab Emirates,2415,30.7,50995
25752,1913,asia,Cocos Island,,,197
25753,1913,americas,United States,8824,53.5,97606000
25754,1913,asia,Uzbekistan,932,32.54,4498867
25755,1913,americas,Venezuela,1663,32.2,2874000
25756,1913,asia,Yemen,1207,23.39,3284000
25757,1913,africa,Zimbabwe,996,33.7,2109176
25758,1913,americas,French Guiana,,30.5,19468
25759,1913,asia,French Polynesia,,25.6,32863
25760,1913,asia,Guam,,27.5,12568
25761,1913,americas,Martinique,,30.15,168377
25762,1913,americas,Netherlands Antilles,,34.41,84863
25763,1913,africa,Reunion,,33,187505
25764,1913,africa,Western Sahara,,34.75,8738
25765,1913,europe,Akrotiri and Dhekelia,,,8217
25766,1913,europe,Liechtenstein,,,10760
25767,1913,europe,Åland,,,21087
25768,1913,americas,British Virgin Islands,,,5496
25769,1913,europe,Channel Islands,,,80377
25770,1913,europe,Czechoslovakia,,,13245000
25771,1913,africa,Eritrea and Ethiopia,,,12482496
25772,1913,europe,Faeroe Islands,,,24772
25773,1913,europe,Gibraltar,,,16649
25774,1913,europe,Holy See,,,905
25775,1913,europe,Isle of Man,,,43337
25776,1913,europe,USSR,,,156192000
25777,1913,europe,Kosovo,,,867164
25778,1913,asia,Norfolk Island,,,1517
25779,1913,asia,North Yemen (former),,,3328230
25780,1913,europe,Serbia and Montenegro,,,5137703
25781,1913,americas,St. Barthélemy,,,2435
25782,1913,africa,St. Helena,,,3539
25783,1913,americas,St. Martin,,,12459
25784,1913,europe,Svalbard,,,630
25785,1913,asia,Wallis et Futuna,,,5849
25786,1913,europe,Yugoslavia,,,13590000
25787,1912,asia,"Hong Kong, China",2088,34.9,469900
25788,1912,americas,Paraguay,2647,35.5,580000
25789,1912,americas,Panama,2396,32.9,341000
25790,1912,asia,Palau,1149,,6149
25791,1912,africa,Zambia,869,32.6,836920
25792,1912,europe,Albania,1365,35.4,889928
25793,1912,asia,Palestine,1363,32.1,342679
25794,1912,europe,Norway,4655,57.75,2423000
25795,1912,asia,North Korea,574,24.69,4887659
25796,1912,asia,Oman,1584,32.3,442038
25797,1912,europe,West Germany,,,37409373
25798,1912,americas,St. Lucia,1186,28.01,49292
25799,1912,africa,Nigeria,1341,30.4,17928145
25800,1912,africa,Guinea,545,30.66,2213350
25801,1912,americas,Nicaragua,2592,25.4,672316
25802,1912,asia,New Zealand,8719,52.79,1092000
25803,1912,europe,Estonia,2283,47.81,776982
25804,1912,asia,Nepal,897,32.8,5610784
25805,1912,asia,Nauru,865,,2569
25806,1912,africa,Namibia,2138,32.4,229000
25807,1912,africa,Mozambique,417,30.28,4639693
25808,1912,africa,Morocco,848,33.1,5075144
25809,1912,asia,Mongolia,693,31.8,723621
25810,1912,asia,Papua New Guinea,748,31.5,1345456
25811,1912,europe,Monaco,5825,,15182
25812,1912,asia,Solomon Islands,503,25.1,86285
25813,1912,europe,Cyprus,2539,46.72,277493
25814,1912,europe,"Macedonia, FYR",1697,36.1,880280
25815,1912,africa,Mauritania,825,32,561103
25816,1912,europe,Ukraine,1857,41.38,26250456
25817,1912,asia,Kiribati,608,24.9,23367
25818,1912,asia,Marshall Islands,577,,10282
25819,1912,europe,Malta,1821,47.61,243741
25820,1912,africa,Mali,623,26.41,3270054
25821,1912,europe,Azerbaijan,1698,36.95,2044453
25822,1912,asia,Maldives,837,32.65,71797
25823,1912,africa,Madagascar,896,30.5,3151470
25824,1912,asia,"Macao, China",1360,34.7,77537
25825,1912,africa,Libya,3251,33.1,851324
25826,1912,asia,Lebanon,2377,29.7,644338
25827,1912,europe,Latvia,1828,49.95,1374809
25828,1912,africa,Liberia,1023,31.1,667056
25829,1912,asia,Lao,1079,31.9,1367521
25830,1912,europe,Lithuania,3092,45.92,1811486
25831,1912,europe,Luxembourg,4322,48.88,231155
25832,1912,africa,Kenya,1292,25.5,2574000
25833,1912,asia,Kazakhstan,2775,33.98,4735123
25834,1912,asia,Jordan,1676,31.7,345832
25835,1912,africa,Chad,654,30.9,1432000
25836,1912,americas,Colombia,1476,32,5091000
25837,1912,americas,Jamaica,1041,34.4,827000
25838,1912,americas,Anguilla,,,3905
25839,1912,europe,Italy,4557,48.98,37150000
25840,1912,europe,Ireland,4549,54.05,3107981
25841,1912,asia,Iraq,1661,31.2,2582608
25842,1912,asia,Iran,1446,25.6,10925862
25843,1912,asia,Indonesia,1366,30,46731778
25844,1912,europe,Iceland,3162,56,111703
25845,1912,africa,Togo,1067,31.3,999789
25846,1912,europe,Hungary,3569,40.22,7774115
25847,1912,americas,Mexico,2541,28.28,14980000
25848,1912,asia,Kyrgyz Republic,1142,31.72,1229478
25849,1912,americas,Haiti,1620,29,1863000
25850,1912,africa,Sierra Leone,1148,25.1,1469898
25851,1912,americas,Uruguay,9091,32.9,1144000
25852,1912,europe,Czech Republic,4725,45.44,7724059
25853,1912,americas,Turks and Caicos Islands,907,,5590
25854,1912,europe,San Marino,2808,,9985
25855,1912,americas,Guatemala,1817,25.82,1557684
25856,1912,americas,Grenada,1420,37.3,66899
25857,1912,europe,Bosnia and Herzegovina,1200,35.1,1907537
25858,1912,africa,Comoros,780,32.1,116013
25859,1912,africa,Algeria,2046,31.79,5449201
25860,1912,europe,Finland,3388,49.13,2998000
25861,1912,americas,Guyana,2262,31.47,312925
25862,1912,asia,Brunei,2071,29.9,22371
25863,1912,americas,Guadeloupe,,27.66,158800
25864,1912,asia,Christmas Island,,,627
25865,1912,africa,Tanzania,721,32.2,4179333
25866,1912,africa,Burundi,464,31.5,1831034
25867,1912,americas,Cuba,3271,35.65,2358000
25868,1912,europe,France,5420,51.62,41359000
25869,1912,africa,Cote d'Ivoire,1272,31.16,2032280
25870,1912,americas,Bolivia,2046,33,1866000
25871,1912,americas,Canada,7309,52.96,7602000
25872,1912,africa,Mauritius,1470,25.13,369694
25873,1912,africa,Cameroon,979,28.75,2443988
25874,1912,asia,Fiji,1075,26.1,141614
25875,1912,asia,Bhutan,757,28.8,140200
25876,1912,africa,Cape Verde,785,33.8,126788
25877,1912,americas,St. Vincent and the Grenadines,1562,25.99,42196
25878,1912,europe,Romania,3106,35.7,12302674
25879,1912,africa,Benin,933,31,1558152
25880,1912,africa,Egypt,1395,33,11991346
25881,1912,asia,India,1359,23.34,250902847
25882,1912,asia,Israel,1124,32,433559
25883,1912,americas,Barbados,1702,32.12,170438
25884,1912,europe,Germany,5477,49.59,64457000
25885,1912,americas,Bermuda,2287,,19098
25886,1912,asia,Malaysia,1387,30.6,3025000
25887,1912,africa,South Africa,4975,33.5,6028074
25888,1912,europe,Andorra,3682,,4836
25889,1912,europe,Belarus,1376,43.54,5468824
25890,1912,europe,Moldova,1346,33.15,1653488
25891,1912,africa,Central African Republic,663,30,743742
25892,1912,americas,Belize,1079,27.63,40474
25893,1912,asia,American Samoa,,,7300
25894,1912,africa,Gambia,883,28.8,204607
25895,1912,africa,Ethiopia,541,29.7,10788377
25896,1912,africa,Angola,1010,26.98,3051697
25897,1912,asia,"Micronesia, Fed. Sts.",555,26.7,26328
25898,1912,europe,Austria,7076,45.67,6724000
25899,1912,africa,Mayotte,,32.5,12665
25900,1912,asia,Bangladesh,1145,22.52,31600725
25901,1912,americas,El Salvador,2115,28.7,987000
25902,1912,europe,Bulgaria,2523,43.81,4652369
25903,1912,africa,Gabon,416,30.6,341378
25904,1912,africa,Burkina Faso,533,29.2,3250432
25905,1912,europe,Belgium,7816,52.26,7590000
25906,1912,americas,Peru,2651,35.7,4242000
25907,1912,asia,Afghanistan,826,27.06,5688976
25908,1912,asia,Qatar,2618,30.8,17798
25909,1912,asia,Bahrain,2720,30.3,81428
25910,1912,europe,Montenegro,2601,35.4,285018
25911,1912,europe,Guernsey,,,35427
25912,1912,europe,Jersey,,,44393
25913,1912,europe,Russia,3481,35.51,72423294
25914,1912,europe,Armenia,973,41.78,956914
25915,1912,asia,Sri Lanka,1907,28.99,4784000
25916,1912,americas,Aruba,1552,34.42,31205
25917,1912,europe,Sweden,4547,57.79,5573033
25918,1912,europe,Greenland,1051,34.26,17806
25919,1912,europe,Serbia excluding Kosovo,,,4063329
25920,1912,americas,St.-Pierre-et-Miquelon,,,3472
25921,1912,asia,Australia,8491,56.28,4661000
25922,1912,africa,Botswana,621,33.6,127552
25923,1912,africa,"Congo, Dem. Rep.",770,31.6,9479895
25924,1912,africa,Lesotho,419,32.8,551657
25925,1912,asia,South Yemen (former),,,1023582
25926,1912,asia,Japan,2104,40.34,50941000
25927,1912,europe,Netherlands,7007,57.21,6068000
25928,1912,americas,Bahamas,2693,35.18,55693
25929,1912,africa,Ghana,1131,28,2030796
25930,1912,americas,Chile,4448,31.9,3392269
25931,1912,asia,China,938,32,432375002
25932,1912,americas,Trinidad and Tobago,2031,38.8,345000
25933,1912,africa,Guinea-Bissau,840,32,402400
25934,1912,americas,Montserrat,,,12000
25935,1912,asia,Kuwait,2618,26,102654
25936,1912,asia,Vanuatu,802,24.3,40729
25937,1912,americas,Antigua and Barbuda,1410,33.54,31794
25938,1912,africa,Malawi,356,30.3,991026
25939,1912,africa,"Congo, Rep.",789,32.7,613067
25940,1912,europe,Denmark,7116,58.09,2951000
25941,1912,africa,Niger,697,30.8,2016889
25942,1912,americas,Costa Rica,2173,35.1,369000
25943,1912,europe,Croatia,3311,36.1,2756838
25944,1912,asia,New Caledonia,,26,51463
25945,1912,americas,Ecuador,1004,32.9,1665000
25946,1912,europe,Greece,3500,42.53,5390000
25947,1912,americas,Dominica,1236,,34289
25948,1912,asia,Tokelau,,,502
25949,1912,americas,Cayman Islands,1936,,5569
25950,1912,europe,Holy See,,,905
25951,1912,africa,Djibouti,1072,29.9,46309
25952,1912,asia,Philippines,1527,30.9,8014587
25953,1912,americas,Dominican Republic,1101,29.9,729000
25954,1912,americas,Honduras,2189,33.9,646000
25955,1912,asia,Cambodia,1038,35,3050675
25956,1912,asia,Vietnam,1190,32,19067442
25957,1912,africa,Equatorial Guinea,423,29.8,109066
25958,1912,africa,Eritrea,675,30.2,690952
25959,1912,americas,Brazil,1592,31.98,23168000
25960,1912,europe,Georgia,1110,39.65,2490246
25961,1912,americas,Argentina,8541,44.58,7370000
25962,1912,asia,Myanmar,1103,30.8,12220000
25963,1912,asia,Samoa,1918,25.4,37795
25964,1912,asia,Pakistan,1334,23.06,19906851
25965,1912,europe,Poland,2916,44.06,26687982
25966,1912,europe,Portugal,2330,35.6,5964000
25967,1912,americas,Puerto Rico,2271,38.23,1162000
25968,1912,europe,East Germany,,,14906480
25969,1912,europe,Yugoslavia,,,13408247
25970,1912,americas,Falkland Is (Malvinas),,,691
25971,1912,americas,Virgin Islands (U.S.),,33.4,26831
25972,1912,africa,Rwanda,497,31.8,1638702
25973,1912,europe,Slovenia,3465,36.6,1054669
25974,1912,asia,Pitcairn,,,80
25975,1912,africa,Sao Tome and Principe,1046,31,45179
25976,1912,asia,Saudi Arabia,1012,32.1,2667610
25977,1912,africa,Senegal,777,25.2,1872394
25978,1912,europe,Serbia,3340,35.5,4820495
25979,1912,africa,Seychelles,1233,48.02,23193
25980,1912,asia,Singapore,2512,34,313044
25981,1912,europe,United Kingdom,8564,54.55,42318019
25982,1912,europe,Slovak Republic,3520,41.5,2992493
25983,1912,africa,Somalia,772,29.4,1783012
25984,1912,asia,Taiwan,1237,34,3402000
25985,1912,asia,South Korea,565,24.69,10422000
25986,1912,africa,South Sudan,793,26.67,1587959
25987,1912,europe,Spain,3060,43.53,20128000
25988,1912,americas,St. Kitts and Nevis,2170,,34534
25989,1912,africa,Sudan,810,31.4,6173533
25990,1912,americas,Suriname,3050,32.9,161463
25991,1912,africa,Swaziland,765,32.3,109394
25992,1912,europe,Switzerland,10961,54.42,3819000
25993,1912,asia,Syria,1697,31.1,1983296
25994,1912,asia,Tajikistan,1236,32.02,1082042
25995,1912,asia,Thailand,1384,30.4,8559000
25996,1912,asia,Timor-Leste,650,28.95,378743
25997,1912,asia,United Korea (former),,,15456426
25998,1912,asia,Tonga,908,28.2,23193
25999,1912,africa,Uganda,725,25.3,2850705
26000,1912,asia,Northern Mariana Islands,,,5648
26001,1912,africa,Tunisia,1125,28.8,1849938
26002,1912,europe,Turkey,2181,35,14916324
26003,1912,asia,Niue,,,4603
26004,1912,asia,Turkmenistan,2295,30.24,854404
26005,1912,asia,Tuvalu,984,,4178
26006,1912,asia,United Arab Emirates,2380,30.7,50712
26007,1912,asia,Cocos Island,,,194
26008,1912,americas,United States,8666,54.1,95703000
26009,1912,asia,Uzbekistan,890,34.71,4457843
26010,1912,asia,Cook Is,,,8720
26011,1912,americas,Venezuela,1450,32.2,2856000
26012,1912,asia,Yemen,1204,23.39,3272925
26013,1912,africa,Zimbabwe,994,33.7,2094171
26014,1912,americas,French Guiana,,30.5,19327
26015,1912,asia,French Polynesia,,25.6,32634
26016,1912,asia,Guam,,27.5,12376
26017,1912,americas,Martinique,,30.15,167124
26018,1912,americas,Netherlands Antilles,,34.41,84235
26019,1912,africa,Reunion,,33,186091
26020,1912,africa,Western Sahara,,34.75,8632
26021,1912,europe,Akrotiri and Dhekelia,,,8160
26022,1912,europe,Liechtenstein,,,10689
26023,1912,europe,Åland,,,21183
26024,1912,americas,British Virgin Islands,,,5548
26025,1912,europe,Channel Islands,,,79856
26026,1912,europe,Czechoslovakia,,,13157422
26027,1912,africa,Eritrea and Ethiopia,,,12299214
26028,1912,europe,Faeroe Islands,,,24611
26029,1912,europe,Gibraltar,,,16556
26030,1912,europe,Serbia and Montenegro,,,5092867
26031,1912,europe,Isle of Man,,,43053
26032,1912,europe,USSR,,,153490915
26033,1912,europe,Kosovo,,,859596
26034,1912,asia,Norfolk Island,,,1512
26035,1912,asia,North Yemen (former),,,3305961
26036,1912,americas,St. Barthélemy,,,2441
26037,1912,africa,St. Helena,,,3520
26038,1912,americas,St. Martin,,,12347
26039,1912,europe,Svalbard,,,616
26040,1912,asia,Wallis et Futuna,,,5821
26041,1911,americas,Paraguay,2614,35.5,567000
26042,1911,europe,Yugoslavia,,,13228924
26043,1911,americas,Panama,2369,32.9,333000
26044,1911,asia,Palestine,1367,32.1,337909
26045,1911,asia,Oman,1572,32.3,440084
26046,1911,asia,Lebanon,2342,29.7,639709
26047,1911,asia,Sri Lanka,1920,27.3,4757000
26048,1911,africa,Seychelles,1229,47.76,23000
26049,1911,africa,Niger,694,30.8,2006338
26050,1911,americas,Nicaragua,2564,25.4,661700
26051,1911,europe,United Kingdom,8491,51.54,42150769
26052,1911,americas,Cayman Islands,1923,,5600
26053,1911,europe,Netherlands,6923,53.17,5984000
26054,1911,asia,Nauru,861,,2560
26055,1911,africa,Namibia,2106,32.4,229000
26056,1911,africa,Mozambique,416,30.28,4599792
26057,1911,africa,Burkina Faso,533,29.2,3226892
26058,1911,asia,South Yemen (former),,,1016733
26059,1911,asia,Uzbekistan,826,34.28,4417193
26060,1911,africa,Morocco,843,33.1,5039539
26061,1911,europe,Norway,4473,58.04,2401000
26062,1911,africa,Somalia,771,29.4,1771839
26063,1911,europe,Montenegro,2601,35.4,282515
26064,1911,europe,West Germany,,,36980715
26065,1911,asia,American Samoa,,,7151
26066,1911,europe,Monaco,5758,,15072
26067,1911,europe,Moldova,1247,33.15,1638428
26068,1911,europe,Finland,3247,48.73,2962000
26069,1911,asia,"Micronesia, Fed. Sts.",555,26.7,26193
26070,1911,europe,"Macedonia, FYR",1697,36.1,872570
26071,1911,africa,Mauritius,1463,29.73,369000
26072,1911,africa,Mauritania,821,32,558774
26073,1911,europe,East Germany,,,14732161
26074,1911,asia,Marshall Islands,577,,10219
26075,1911,americas,French Guiana,,30.5,19187
26076,1911,europe,Greece,3470,42.26,5355000
26077,1911,asia,Malaysia,1349,30.6,2967000
26078,1911,asia,New Caledonia,,26,51152
26079,1911,americas,Costa Rica,2149,35.1,366000
26080,1911,africa,Guinea-Bissau,839,32,399731
26081,1911,asia,Nepal,890,32.8,5582708
26082,1911,americas,Dominica,1227,,34000
26083,1911,africa,Libya,3211,33.1,847088
26084,1911,asia,Japan,2069,40.16,50215000
26085,1911,americas,Martinique,,30.15,165879
26086,1911,asia,Israel,1117,32,427524
26087,1911,africa,Rwanda,496,31.8,1628611
26088,1911,africa,Mali,623,26.41,3240125
26089,1911,asia,Kyrgyz Republic,1132,31.3,1218292
26090,1911,asia,United Korea (former),,,15426908
26091,1911,africa,Zimbabwe,993,33.7,2079273
26092,1911,africa,Kenya,1281,25.5,2574000
26093,1911,asia,Kazakhstan,2568,33.56,4692013
26094,1911,africa,Reunion,,33,184688
26095,1911,americas,Peru,2609,35.7,4189000
26096,1911,europe,Croatia,3311,36.1,2732708
26097,1911,americas,Jamaica,1032,37.9,818000
26098,1911,europe,Ireland,4499,53.8,3117231
26099,1911,asia,Iran,1431,25.6,10858146
26100,1911,asia,Indonesia,1359,30,46182639
26101,1911,asia,India,1371,23.15,249903690
26102,1911,europe,Malta,1804,47.13,242162
26103,1911,europe,Hungary,3488,39.99,7708783
26104,1911,europe,Iceland,3140,55.47,110979
26105,1911,europe,Russia,3222,35.09,71760606
26106,1911,europe,Ukraine,1719,40.98,26008932
26107,1911,africa,Guinea,544,30.65,2193932
26108,1911,americas,Guatemala,1802,25.82,1542849
26109,1911,asia,Jordan,1660,31.7,343678
26110,1911,americas,Grenada,1414,37.3,67000
26111,1911,asia,Papua New Guinea,746,31.5,1337031
26112,1911,africa,Botswana,618,33.6,125000
26113,1911,asia,North Korea,551,24.39,4878335
26114,1911,europe,Bulgaria,2480,43.73,4585707
26115,1911,africa,Comoros,779,32.1,115106
26116,1911,asia,United Arab Emirates,2346,30.7,50431
26117,1911,americas,Netherlands Antilles,,34.41,83612
26118,1911,americas,Brazil,1533,31.98,22687000
26119,1911,europe,Azerbaijan,1573,36.52,2025805
26120,1911,americas,Falkland Is (Malvinas),,,670
26121,1911,europe,Bosnia and Herzegovina,1205,35.1,1890894
26122,1911,europe,USSR,,,150836541
26123,1911,africa,Ghana,1138,28,2018665
26124,1911,africa,Equatorial Guinea,422,29.8,108705
26125,1911,asia,Bangladesh,1148,22.35,31416530
26126,1911,africa,Cameroon,974,28.75,2436746
26127,1911,asia,Fiji,1072,26.1,140000
26128,1911,asia,Brunei,2064,29.2,22000
26129,1911,europe,Latvia,1692,49.64,1362240
26130,1911,europe,Albania,1342,35.4,881928
26131,1911,americas,Bermuda,2272,,19000
26132,1911,europe,Cyprus,2509,46.48,274000
26133,1911,africa,Sudan,806,31.4,6146148
26134,1911,americas,Belize,1071,27.06,40000
26135,1911,americas,Canada,7037,52.51,7410000
26136,1911,americas,Honduras,2161,33.9,632000
26137,1911,africa,Cape Verde,782,33.8,125660
26138,1911,asia,China,983,32,427661999
26139,1911,asia,Mongolia,692,31.8,722244
26140,1911,asia,Maldives,837,32.65,72000
26141,1911,africa,Western Sahara,,34.75,8526
26142,1911,americas,Dominican Republic,1096,29.9,708000
26143,1911,americas,Guyana,2247,31.12,310776
26144,1911,europe,Akrotiri and Dhekelia,,,8102
26145,1911,africa,Sao Tome and Principe,1044,31,44843
26146,1911,africa,Djibouti,1068,29.9,45955
26147,1911,asia,Kuwait,2581,26,102085
26148,1911,europe,Lithuania,2861,45.57,1794937
26149,1911,africa,Gambia,881,28.8,203092
26150,1911,asia,Philippines,1529,30.9,7863106
26151,1911,asia,Northern Mariana Islands,,,5616
26152,1911,africa,Egypt,1393,33,11840611
26153,1911,europe,Luxembourg,4271,46.38,229656
26154,1911,africa,Benin,928,31,1543065
