LIMIT_BAL_US,SEX,EDUCATION,MARRIAGE,AGE,PAY_SCORE_AVG,BILL_AVG_US,PAY_AMT_AVG_US,PAY_TO_BILL,CREDIT_UTILIZATION,DEFAULT_PAYMENT_NEXT_MO
362.8571429,1,3,2,45,1.17,315.389381,25.06738095,0.08,0.9503,0
4354.285714,2,2,1,37,-1.00,45.58695238,46.79042857,1.03,0.0033,0
9071.428571,2,2,2,38,-1.50,0,0,1.00,0,1
7257.142857,2,1,2,39,-0.67,298.8612381,183.8355238,0.62,0.011385,0
18142.85714,2,1,2,32,0.00,11293.42057,429.5260952,0.04,0.597618,1
3265.714286,2,1,2,29,0.50,365.2761905,22.13428571,0.06,0.1041111111,1
2902.857143,1,3,2,38,0.00,411.5949048,57.25280952,0.14,0.097375,0
26851.42857,2,2,1,35,-0.50,367.3384286,405.6803333,1.10,0.001297297297,1
10885.71429,1,1,2,34,-1.50,0,0,1.00,0,1
7620,1,3,1,44,-2.00,64.0382381,64.06847619,1.00,0.007261904762,0
8345.714286,1,1,1,37,-1.00,426.2845714,411.734,0.97,0.01348695652,0
9797.142857,1,3,2,51,0.00,2652.921143,456.5952381,0.17,0.5665888889,0
9797.142857,2,1,2,32,0.00,1758.194048,91.54280952,0.05,0.2033851852,0
6531.428571,2,1,2,30,-1.17,59.93190476,61.595,1.03,0,0
10160,2,2,2,30,-0.67,328.9118571,214.581619,0.65,0.005278571429,0
1814.285714,1,2,2,46,0.00,795.7699048,95.58261905,0.12,0.58508,0
725.7142857,2,2,2,26,1.00,711.1576667,25.4,0.04,0.95085,1
6168.571429,2,3,1,54,0.00,4762.614905,236.0083333,0.05,0.8188882353,0
10885.71429,2,2,1,39,0.00,4722.863905,171.069,0.04,0.4837933333,0
725.7142857,1,2,1,50,0.83,43.60333333,14.81666667,0.34,0.05325,1
3991.428571,2,2,2,31,0.67,180.7451905,617.855,3.42,0.01338181818,1
2902.857143,1,2,1,54,1.67,1726.613381,41.99466667,0.02,0.5917375,0
2902.857143,2,1,2,23,0.00,1837.20619,54.27133333,0.03,0.8698,0
2177.142857,2,2,1,48,-0.17,1247.533095,185.7344762,0.15,0.9799,0
1088.571429,1,2,2,27,0.00,586.8307143,38.52333333,0.07,0.6317,0
1451.428571,1,1,2,26,1.00,658.2047143,194.0801905,0.29,0.993075,0
6531.428571,2,3,1,43,-0.67,101.4185714,95.631,0.94,0,1
10522.85714,1,2,1,50,-1.50,0,0,1.00,0,0
1814.285714,2,1,2,26,1.83,1006.595952,44.93985714,0.04,0.54112,1
5442.857143,2,1,2,32,-0.50,350.3748571,179.3542381,0.51,0.01108666667,0
1814.285714,1,2,1,41,-0.17,1139.329095,146.4733333,0.13,1.0044,0
725.7142857,1,2,1,36,0.00,673.813619,35.22738095,0.05,1.0355,0
6531.428571,2,1,2,28,2.00,5991.013333,231.0190476,0.04,0.8791388889,0
13062.85714,1,1,2,30,-1.00,287.0381429,134.3901905,0.47,0.085075,0
3265.714286,2,3,1,33,0.00,3114.300048,114.9894286,0.04,0.9662222222,1
16328.57143,1,1,1,48,-2.00,1177.423048,1588.679286,1.35,0.04652888889,0
5080,1,1,2,29,-1.50,0,0,1.00,0,0
14514.28571,2,1,2,27,-1.00,192.913,364.1392381,1.89,0.0067275,0
1814.285714,2,2,1,30,-0.50,103.7469048,106.5711429,1.03,0.09918,0
15240,2,2,1,50,0.00,12191.40733,2181.866048,0.18,0.9661404762,0
14151.42857,2,1,2,35,0.00,8899.023048,381.6652381,0.04,0.6307615385,1
7257.142857,2,2,1,40,-2.00,754.3618571,574.2214286,0.76,0.199645,0
4717.142857,1,1,2,29,0.00,3142.596857,234.0428571,0.07,0.8501846154,0
13062.85714,2,1,2,36,-1.00,55.94652381,56.36380952,1.01,0.003791666667,0
10522.85714,1,2,1,46,0.00,5636.48981,213.1725238,0.04,0.6778137931,0
4354.285714,2,2,2,24,0.33,4228.731095,163.0438095,0.04,0.9361333333,0
1451.428571,2,1,2,24,0.33,1342.172286,57.65195238,0.04,0.880625,1
18142.85714,1,1,1,42,-1.17,852.248619,1442.36319,1.69,0.010242,0
5442.857143,2,1,1,36,-2.00,354.1425238,300.1735714,0.85,0.1081866667,0
8708.571429,2,1,2,26,-0.33,82.84633333,55.83161905,0.67,0.0067125,1
2902.857143,1,3,2,44,0.00,408.4380476,26.57928571,0.07,0.129375,0
7982.857143,2,1,1,48,-1.67,66.60847619,59.41180952,0.89,0.01575909091,0
3991.428571,2,1,1,31,-1.83,386.5517143,398.6469524,1.03,0,0
7982.857143,2,2,1,52,0.00,1257.886619,679.6798095,0.54,0.2388,0
3628.571429,2,2,2,34,-0.83,20.13857143,49.6872381,2.47,0,0
2540,2,3,1,42,0.00,327.5995238,56.21261905,0.17,0.0927,0
1814.285714,2,2,1,27,1.83,588.5845238,26.85142857,0.05,0.3069,0
7257.142857,2,1,2,32,-1.00,460.0060952,408.3412857,0.89,0.1725,0
7982.857143,1,3,1,42,-1.00,56.769,77.1192381,1.36,0.001295454545,0
7257.142857,2,3,1,42,0.33,6268.193857,261.5595238,0.04,1.0167,0
12700,2,1,1,43,-0.83,577.6504286,1084.386476,1.88,0.01810571429,0
2902.857143,2,3,2,24,0.33,1406.283095,88.49480952,0.06,0.735625,0
1814.285714,2,2,2,56,0.00,1082.366571,43.05904762,0.04,0.96632,0
7257.142857,1,1,2,32,-1.00,14.36914286,14.36914286,1.00,0.00198,0
2177.142857,2,3,1,31,0.00,830.4771905,263.8999524,0.32,0.4557833333,0
1814.285714,1,3,1,49,-1.00,614.3171429,14.51428571,0.02,1.0036,1
13062.85714,2,1,2,33,-1.33,69.17871429,35.23947619,0.51,0.02175277778,0
1088.571429,2,3,2,50,-0.67,24.72266667,17.96142857,0.73,0.005933333333,1
3265.714286,2,2,2,32,2.33,2841.383095,104.3214286,0.04,0.8493555556,0
7257.142857,2,1,1,32,-1.50,0,0,1.00,0,0
3628.571429,1,6,2,51,0.33,3585.052762,131.904619,0.04,1.01658,0
7257.142857,2,3,2,49,0.33,7208.411143,306.3119048,0.04,0.98136,0
10885.71429,2,1,1,26,-0.67,69.62019048,37.88228571,0.54,0.006486666667,1
362.8571429,1,3,1,30,0.83,363.1897619,26.09547619,0.07,0.8315,0
14514.28571,1,2,2,44,0.00,276.3761905,20.58609524,0.07,0.017255,0
4717.142857,2,3,1,34,1.50,4672.251381,156.8268571,0.03,0.9746230769,1
6531.428571,1,2,2,50,-0.83,32.85066667,25.85961905,0.79,0.006422222222,0
13425.71429,2,3,2,27,0.00,5040.158286,771.0714286,0.15,0.1713837838,0
2177.142857,2,1,2,46,0.33,824.1997619,81.64285714,0.10,0.5012166667,0
7620,2,1,2,29,0.00,5981.433905,1178.045952,0.20,0.9768142857,0
2540,2,3,1,46,1.00,481.4630476,32.3547619,0.07,0.1618857143,1
725.7142857,2,1,2,33,2.17,586.9879524,23.60990476,0.04,0.809,0
7257.142857,2,1,2,35,0.00,2852.299048,127.5684762,0.04,0.496455,0
4717.142857,2,2,1,30,-0.33,495.8745238,54.42857143,0.11,0.1692,0
4354.285714,1,2,1,38,1.83,3518.994619,74.57319048,0.02,0.9695333333,0
11974.28571,2,1,1,34,-0.33,2168.398,1605.231619,0.74,0.06538181818,0
1088.571429,2,3,1,54,1.33,949.9660476,57.45238095,0.06,0.7832666667,1
17417.14286,2,2,2,39,0.00,15564.56362,1465.725143,0.09,1.047716667,0
3628.571429,1,1,2,39,-1.00,46.80252381,40.26504762,0.86,0.01442,0
9797.142857,2,1,1,43,-2.00,104.9685238,182.9707143,1.74,0.006022222222,0
1451.428571,2,3,1,55,5.33,87.08571429,0,0.00,0.06,1
6531.428571,2,2,2,34,0.50,6471.206381,207.518,0.03,1.002072222,0
8708.571429,1,2,2,25,0.33,5435.545571,261.8377143,0.05,0.745325,1
7620,2,1,1,38,-1.50,309.4324762,380.6129524,1.23,0.02318095238,0
1814.285714,2,2,2,23,0.50,1281.242524,307.2674286,0.24,0.00006,0
8345.714286,2,3,1,44,-1.00,96.83447619,106.4078571,1.10,0.006191304348,0
1814.285714,2,2,2,24,-1.67,16.17738095,0,0.00,0.0535,1
9071.428571,2,1,2,41,0.83,158.242,77.89938095,0.49,0.018596,0
4354.285714,2,3,1,45,-2.00,0,0,1.00,0,0
5805.714286,1,2,1,35,-1.67,84.28566667,76.93780952,0.91,0.0113875,0
7620,1,2,1,29,-1.00,91.50652381,140.8067143,1.54,0.008023809524,0
9434.285714,2,1,2,29,0.00,6459.836857,214.7690952,0.03,0.7842153846,0
11248.57143,2,2,1,32,0.00,2878.509429,133.047619,0.05,0.2370677419,0
1814.285714,2,3,1,42,0.00,1745.00419,170.4219048,0.10,1.00854,1
13062.85714,2,1,2,30,-2.00,27.64971429,23.114,0.84,0.002083333333,0
1814.285714,2,1,2,24,0.00,1395.512286,45.51438095,0.03,0.98288,0
8708.571429,1,2,1,44,0.00,7091.964238,281.2505714,0.04,0.831025,0
18142.85714,1,3,1,49,-0.67,762.5140476,275.2452857,0.36,0.149838,0
5442.857143,2,1,1,40,0.00,5447.882714,239.9876667,0.04,1.0192,0
5805.714286,2,2,1,38,-1.00,11.46628571,11.46628571,1.00,0.001975,0
14877.14286,2,2,2,42,-0.33,3108.397571,1947.514762,0.63,0.09144390244,0
1814.285714,2,3,2,63,1.33,1803.793095,82.25366667,0.05,1.02864,0
1814.285714,1,3,2,38,0.00,1156.885333,38.03952381,0.03,0.947,0
6168.571429,2,1,2,29,-0.17,2191.929286,574.6145238,0.26,0.6776117647,0
3628.571429,2,1,2,47,-1.33,138.9138095,0,0.00,0.2297,0
8345.714286,1,1,1,46,1.67,7232.897952,307.3520952,0.04,0.8396173913,1
725.7142857,1,2,2,30,0.83,682.7217619,36.28571429,0.05,0.89095,1
6168.571429,2,1,1,50,-2.00,89.17214286,83.13661905,0.93,0.02326470588,0
5805.714286,2,1,2,36,0.67,35.45114286,21.66257143,0.61,0.0037375,1
14514.28571,1,3,2,35,-1.33,6.803571429,13.91557143,2.05,0.00023,0
12337.14286,2,1,2,29,0.00,2453.349714,77.78447619,0.03,0.2438882353,0
3265.714286,1,3,1,31,3.00,2717.18919,169.3333333,0.06,0.7030666667,1
5080,2,1,2,32,-0.50,835.66,597.8797143,0.72,0,0
10160,2,2,1,27,-2.00,51.36242857,50.76371429,0.99,0.002667857143,0
6531.428571,2,2,1,40,-0.17,93.07285714,50.81209524,0.55,0.003511111111,0
18142.85714,1,1,1,53,0.00,152.1218095,191.1410476,1.26,0.014392,0
13062.85714,2,1,1,34,-2.00,196.9225714,144.3082857,0.73,0.02527777778,0
1814.285714,1,1,2,23,0.00,336.9249524,23.72480952,0.07,0.16006,0
7982.857143,1,1,1,55,-1.17,545.084,1271.832429,2.33,0.0081,0
18142.85714,1,1,1,35,0.33,3997.264524,128.2760476,0.03,0.287678,0
3628.571429,1,2,2,41,-1.67,4.717142857,0,0.00,0.0078,0
725.7142857,2,1,2,29,-1.00,37.01142857,38.31166667,1.04,0.17085,1
2902.857143,2,3,1,26,-0.17,1666.633095,214.2308571,0.13,0.951475,0
5805.714286,2,1,1,38,-1.00,30.00828571,30.00828571,1.00,0.00516875,0
8708.571429,1,2,1,39,-0.83,14.01233333,26.51880952,1.89,0,0
16328.57143,1,3,1,36,-1.67,3.326190476,0,0.00,0.001222222222,0
1814.285714,1,3,2,39,0.00,660.8717143,331.47,0.50,0.6878,0
5442.857143,1,2,1,37,0.00,1094.957714,56.4182381,0.05,0.1847133333,1
10522.85714,2,2,1,36,0.00,3871.359143,106.4985714,0.03,0.5321931034,0
1814.285714,2,2,2,22,-0.17,377.4560952,196.771381,0.52,0.59264,0
2902.857143,1,3,1,38,-0.17,123.6435714,130.3866667,1.05,0.0024625,0
1814.285714,1,2,2,45,2.83,1052.908619,45.96190476,0.04,0.51734,1
1814.285714,1,2,1,30,0.00,325.803381,27.61947619,0.08,0.2808,0
18142.85714,1,2,1,42,0.00,5702.19719,2245.813571,0.39,0.228748,0
18142.85714,2,1,1,39,-2.00,571.2883333,617.6977619,1.08,0.00644,1
7257.142857,2,3,1,40,0.33,1399.721429,109.0506667,0.08,0.223,0
1088.571429,2,3,1,22,0.67,998.0083333,26.1922381,0.03,1.0226,0
2902.857143,2,3,1,51,-2.00,142.367,140.2624286,0.99,0.0048375,0
1814.285714,2,1,1,50,0.50,1714.149238,131.6869048,0.08,1.0035,0
1814.285714,1,2,1,31,1.00,1654.628571,74.38571429,0.04,0.84318,1
10160,2,2,2,38,0.00,3120.625857,145.6992381,0.05,0.337325,0
9434.285714,2,2,1,48,-1.50,0,0,1.00,0,0
1088.571429,2,2,2,22,0.00,444.0645714,150.8880952,0.34,-0.02673333333,0
7620,2,1,1,28,-1.50,0,0,1.00,0,0
1814.285714,2,2,1,31,0.33,1683.971619,62.484,0.04,0.90148,1
725.7142857,2,2,1,29,0.00,379.7058095,24.75290476,0.07,0.53735,0
11248.57143,2,1,1,47,0.33,4200.198429,204.645381,0.05,0.424383871,0
3628.571429,2,2,1,42,-1.00,20.18695238,26.56114286,1.32,0,0
6531.428571,2,2,2,36,0.33,5774.998429,237.0666667,0.04,0.8953277778,1
3628.571429,1,1,2,26,0.00,503.2284286,140.7280952,0.28,0.18999,0
725.7142857,1,2,2,25,0.33,150.3559048,65.44128571,0.44,0.58285,1
8708.571429,2,2,2,46,0.00,4954.790095,187.500381,0.04,0.5344666667,0
7257.142857,1,2,2,45,0.00,6332.183714,267.3047619,0.04,1.00498,0
1088.571429,2,2,2,24,-0.17,119.301381,105.6942381,0.89,0.0368,0
18142.85714,2,2,2,38,-1.00,849.0796667,774.367381,0.91,0.03682,0
8345.714286,2,3,1,43,-2.00,35.26366667,31.13314286,0.88,0.00477826087,0
3991.428571,2,3,2,27,0.33,1012.516571,188.4498571,0.19,0.2607818182,1
8345.714286,2,1,2,34,-0.50,882.4806667,910.9286667,1.03,0.004795652174,0
2902.857143,2,1,1,45,0.83,2754.085714,102.2047619,0.04,0.9260125,1
7257.142857,2,1,1,33,-1.50,0,0,1.00,0,0
2902.857143,2,3,2,51,0.00,2191.61481,96.84052381,0.04,0.9687375,0
6168.571429,1,2,1,30,0.00,4668.592571,181.4285714,0.04,0.8864294118,0
4354.285714,2,1,1,31,-0.33,55.95861905,27.02680952,0.48,0.003441666667,0
3628.571429,2,1,1,45,-1.17,31.56857143,31.56857143,1.00,0,1
7620,2,1,2,34,-1.17,1846.821905,38.34190476,0.02,1.432752381,0
10885.71429,2,1,2,26,-1.00,65.405,62.738,0.96,0.01284333333,0
2540,2,2,2,49,-0.67,18.82019048,17.77395238,0.94,0.005571428571,0
1088.571429,2,2,2,40,-1.33,79.20566667,82.56814286,1.04,0.03146666667,0
1088.571429,2,2,1,51,0.00,459.5041429,26.47647619,0.06,0.3624666667,0
2902.857143,2,2,1,30,0.00,2402.743238,131.620381,0.05,1.0386625,0
6531.428571,2,1,1,37,-1.00,696.4014762,571.5967619,0.82,0.1622555556,0
13062.85714,2,1,1,28,-0.33,3951.496143,277.8880952,0.07,0.4579361111,0
1814.285714,1,2,1,46,0.00,1349.229857,87.69047619,0.06,0.9777,0
6168.571429,1,5,1,35,0.00,2749.82819,128.5965714,0.05,0.5359352941,0
8345.714286,2,2,1,40,-2.00,2.231571429,2.231571429,1.00,0,0
18142.85714,1,1,1,44,-1.00,753.7087143,815.1404286,1.08,0.013446,0
1088.571429,1,2,2,26,2.33,469.6157619,27.21428571,0.06,0.4298,1
4354.285714,1,1,2,31,-1.00,111.4636667,146.4430952,1.31,0.01096666667,1
7257.142857,1,1,2,38,-2.00,93.90138095,76.82290476,0.82,0.01694,1
2177.142857,2,3,1,38,-0.33,535.0449524,109.141381,0.20,0.44305,0
5080,1,2,2,39,0.83,5081.439333,170.5428571,0.03,1.026235714,0
1814.285714,1,3,2,44,-0.33,831.596,36.28571429,0.04,0.80302,0
3265.714286,2,2,1,35,-1.00,448.0136667,420.4062857,0.94,0.07304444444,0
5442.857143,2,1,2,28,-1.17,32.74785714,27.34733333,0.84,0.005953333333,0
9071.428571,2,3,2,29,-1.33,212.5314762,382.5542381,1.80,0.002744,0
3628.571429,2,2,2,24,0.83,930.4382857,560.8682857,0.60,0.17938,1
11611.42857,1,1,1,43,-0.17,688.4488571,90.71428571,0.13,0.058203125,1
1814.285714,1,3,2,31,0.00,936.3770476,25.18833333,0.03,0.9883,0
3265.714286,2,1,2,28,1.50,2264.216476,120.952381,0.05,0.6321,1
9071.428571,1,2,2,42,0.00,8181.775429,326.5714286,0.04,0.851148,0
4354.285714,2,2,2,27,0.00,3056.291286,820.0148095,0.27,0.9223833333,0
5080,2,3,2,24,0.00,3424.555,147.779619,0.04,0.9039,0
11974.28571,2,1,2,34,-0.33,1090.125667,493.0200476,0.45,0.0006151515152,0
18142.85714,1,1,1,33,-0.67,123.4802857,72.68028571,0.59,0.003802,0
1088.571429,1,2,2,24,-0.17,33.42519048,14.15142857,0.42,0.0902,0
2902.857143,1,1,1,41,2.00,2994.025,151.1904762,0.05,0.999375,1
11611.42857,1,1,1,40,-0.67,41.45038095,41.66809524,1.01,0.00004375,0
21771.42857,1,2,1,50,0.00,8653.586476,333.7499524,0.04,0.3754566667,1
7257.142857,2,2,2,36,2.00,2857.675381,112.4857143,0.04,0.38154,1
8708.571429,2,2,2,39,0.50,6213.541524,175.3809524,0.03,0.9525416667,0
1088.571429,1,2,1,54,0.83,373.2227619,41.64995238,0.11,0.2183666667,0
725.7142857,1,2,2,33,-0.67,172.9558571,59.13966667,0.34,0.73825,0
4717.142857,2,1,2,32,0.33,3287.479667,172.7139524,0.05,1.016192308,0
6894.285714,1,3,1,38,0.00,3661.736571,145.1428571,0.04,0.4995842105,0
17054.28571,2,1,1,46,0.33,1740.220524,205.6190476,0.12,0.09143404255,0
1814.285714,2,1,2,29,0.67,652.3324762,55.31152381,0.08,0.30832,0
9071.428571,2,2,1,33,0.00,264.843381,68.27761905,0.26,0.014776,0
18142.85714,2,1,1,45,0.00,8187.454143,718.7897619,0.09,0.386166,0
18142.85714,1,1,2,28,0.33,4851.841476,673.9648095,0.14,0.433314,0
2177.142857,2,1,2,25,0.00,569.8792381,33.86666667,0.06,0.2667666667,0
725.7142857,1,2,1,61,2.00,502.9260476,23.25914286,0.05,0.64805,1
1814.285714,1,2,1,50,-1.00,222.25,30.23809524,0.14,0.735,0
725.7142857,1,2,1,45,0.67,827.8827619,55.753,0.07,1.0568,1
5080,1,1,2,27,0.00,345.9056667,113.6952381,0.33,0.05603571429,0
2902.857143,2,2,1,53,0.00,1217.536905,49.36066667,0.04,0.3916625,0
3991.428571,2,2,1,29,0.33,3872.973857,156.1374286,0.04,0.9663818182,0
13062.85714,2,1,2,39,-2.00,440.2787619,437.4726667,0.99,0.009380555556,0
1814.285714,2,5,2,21,0.00,232.9421905,78.61904762,0.34,0.02422,0
13788.57143,1,1,1,52,-0.83,45.56880952,32.64504762,0.72,0,0
1814.285714,2,2,1,38,-0.50,834.087619,606.1770476,0.73,0.375,0
10885.71429,2,2,1,49,-0.50,113.6710476,223.7921429,1.97,0.001,0
13062.85714,1,1,1,29,-0.17,1017.511905,39.17647619,0.04,0.1530666667,0
2177.142857,2,2,2,23,0.67,1071.184524,54.22295238,0.05,0.4517333333,0
1088.571429,1,2,2,29,-0.50,155.0004762,125.9719048,0.81,0.2655,0
4354.285714,1,1,2,28,0.67,554.5001429,61.17771429,0.11,0.07819166667,0
1814.285714,2,1,2,26,-1.00,188.468,180.0678571,0.96,0.02778,0
5442.857143,2,2,1,40,-0.17,851.6801429,619.3729524,0.73,0.02722,0
1814.285714,2,2,2,23,-0.50,26.68209524,2.806095238,0.11,0.08676,1
1814.285714,2,2,2,23,0.00,1454.029048,87.29738095,0.06,1.0021,0
1814.285714,2,2,1,39,-1.00,14.15142857,14.15142857,1.00,0.0078,1
19957.14286,2,1,2,28,0.00,8793.981952,299.2966667,0.03,0.4682781818,0
6894.285714,1,2,1,37,0.17,1106.200238,13.12333333,0.01,0.2607421053,0
11248.57143,2,2,1,37,0.00,1532.001,58.25066667,0.04,0.1451,0
3991.428571,1,3,2,49,0.00,2892.007714,224.1670952,0.08,1.035709091,0
5805.714286,2,2,1,27,-0.17,1707.545238,43.41585714,0.03,0.542325,0
7257.142857,2,1,2,32,0.33,7435.257333,311.15,0.04,1.09573,0
10885.71429,1,1,2,29,-1.00,25.25485714,25.25485714,1.00,0.00232,0
5442.857143,2,2,2,28,0.00,2957.285714,115.7574762,0.04,0.57858,0
3265.714286,1,6,1,57,-1.83,3.537857143,3.537857143,1.00,0,0
7620,2,1,2,26,-0.17,1119.396143,961.1178571,0.86,0.03146666667,0
13062.85714,2,1,1,33,-1.00,477.5744286,533.2367143,1.12,0.02936388889,0
5442.857143,1,1,2,28,-0.33,136.1984286,357.3054286,2.62,0.04043333333,1
3628.571429,2,2,1,34,-0.17,9.119809524,8.944428571,0.98,0.00296,0
6531.428571,2,1,2,26,-2.00,149.3096667,123.2323333,0.83,0.02395555556,0
9797.142857,1,2,1,39,0.00,3917.780667,263.0472381,0.07,0.4108037037,0
2177.142857,1,2,2,53,0.00,1547.198667,90.71428571,0.06,0.9460833333,0
7982.857143,2,2,1,33,0.67,7131.872476,206.8467143,0.03,1.017745455,1
7257.142857,1,1,2,60,-1.00,543.306,466.8459524,0.86,0.06358,0
4354.285714,2,2,2,54,0.00,529.0154762,65.20542857,0.12,0.167975,0
18142.85714,1,1,2,43,-1.00,2365.35081,2554.70781,1.08,0.07515,0
1814.285714,1,5,2,26,-1.50,0,0,1.00,0,0
1088.571429,1,5,2,38,-1.33,163.6485714,9.071428571,0.06,1,0
1814.285714,1,2,1,35,-0.17,1239.102714,234.2182381,0.19,0.98016,0
725.7142857,2,2,1,50,0.50,25.45442857,16.02014286,0.63,0.0195,1
8708.571429,2,1,2,27,0.50,708.9684286,162.9228571,0.23,0.08858333333,0
1088.571429,1,1,2,28,0.33,458.4579048,38.75314286,0.08,0.3493333333,1
2540,2,3,1,45,0.00,2162.83419,76.29071429,0.04,0.9982428571,0
1814.285714,2,3,1,25,0.17,1026.69219,166.3881429,0.16,0.9961,1
18142.85714,2,1,2,28,0.67,3324.019381,224.6750952,0.07,0.197082,1
6168.571429,1,1,1,41,0.00,1525.862667,249.6578095,0.16,0.3337764706,0
725.7142857,2,3,2,22,-1.17,9.434285714,7.075714286,0.75,0.0195,0
3628.571429,2,2,2,27,0.00,3201.893762,130.3322381,0.04,0.94656,0
725.7142857,1,1,2,23,0.83,673.2874762,46.39733333,0.07,0.92755,0
7620,1,3,2,27,-0.67,648.5285238,610.1019524,0.94,0.1068142857,0
1814.285714,1,1,1,41,0.50,949.4157143,25.43628571,0.03,0.96126,1
725.7142857,2,3,3,43,0.00,107.2242857,63.44557143,0.59,0.2047,0
6894.285714,1,2,2,36,0.00,2279.063381,105.6700476,0.05,0.3058263158,0
725.7142857,1,2,1,35,-0.83,103.9948571,81.95128571,0.79,0.2483,0
7982.857143,1,1,2,31,0.00,2954.134905,145.1428571,0.05,0.3433545455,0
725.7142857,2,2,2,34,-1.00,85.51333333,85.51333333,1.00,0.039,0
5080,2,3,1,32,0.00,1745.784333,127.3628571,0.07,0.6354714286,0
725.7142857,1,2,2,27,0.00,849.9868095,44.14761905,0.05,0.7763,0
7620,2,1,1,50,-1.00,3.81,3.265714286,0.86,0.0004285714286,1
7982.857143,2,1,2,36,-1.00,195.9549524,187.7422857,0.96,0.02447727273,1
4354.285714,2,1,1,38,-1.00,151.6742857,145.747619,0.96,0.008166666667,1
1814.285714,1,2,2,25,0.67,340.8861429,33.3042381,0.10,0.2139,1
8345.714286,2,1,2,24,0.83,522.5142857,36.83604762,0.07,0.09081304348,0
725.7142857,1,3,2,23,-0.17,601.2724286,71.96666667,0.12,0.47625,0
7620,2,1,2,31,0.00,4362.250429,179.021619,0.04,0.6706619048,0
7620,1,1,2,26,0.00,5773.299048,223.7619048,0.04,0.975352381,0
362.8571429,1,1,2,38,-0.67,99.95504762,15.48190476,0.15,0.8188,0
3628.571429,2,2,2,28,-1.00,39.53328571,36.17685714,0.92,0.01215,1
1088.571429,1,2,2,23,0.00,1051.052,45.50833333,0.04,0.9014666667,0
10885.71429,1,1,1,40,-0.50,86.0092381,0,0.00,0.02370333333,0
5080,1,1,2,29,0.00,2353.606333,105.8333333,0.04,0.4340285714,0
1814.285714,1,2,3,35,0.00,788.2527143,287.8908571,0.37,0.09886,1
7257.142857,1,2,1,40,-0.17,2524.796286,880.315619,0.35,0.00648,0
9434.285714,1,1,2,33,-1.17,16.1592381,10.01485714,0.62,0.003942307692,0
9071.428571,1,2,1,52,1.33,1235.280619,78.61904762,0.06,0.116344,1
18142.85714,2,1,1,52,-2.00,3284.147429,2817.210762,0.86,0.28886,0
2177.142857,2,3,1,44,0.33,1086.702714,49.75980952,0.05,0.5367,1
13062.85714,2,2,2,25,-1.00,15.98990476,18.78390476,1.17,0.001227777778,0
3265.714286,2,2,1,41,-1.00,101.6967619,0,0.00,0.3181777778,1
5442.857143,1,2,2,23,-0.17,2975.658381,1282.137571,0.43,1.01124,1
4717.142857,1,1,2,54,-0.33,248.031,83.11847619,0.34,0,0
4354.285714,1,2,1,52,0.00,4437.688429,191.2982857,0.04,1.04185,1
5805.714286,1,2,2,29,0.00,4189.899333,156.0467143,0.04,0.80505625,0
18142.85714,1,3,1,37,0.00,3180.99319,212.9487619,0.07,0.179148,0
4717.142857,1,1,2,28,-1.33,218.3190476,248.0128571,1.14,0.003846153846,0
13062.85714,2,1,2,29,-0.50,1303.546143,521.4196667,0.40,0,0
4354.285714,1,2,1,51,0.33,3912.97281,243.8944286,0.06,0.9647583333,1
8708.571429,2,2,1,41,-0.67,470.583381,508.0725714,1.08,0,0
1814.285714,1,2,2,35,0.00,900.6960952,34.82219048,0.04,0.8394,0
1088.571429,1,2,3,27,-0.17,523.2218571,228.140381,0.44,0.4978333333,0
1814.285714,1,1,2,25,0.33,780.1912381,42.00071429,0.05,0.38912,0
2902.857143,2,1,1,38,0.00,29.34909524,23.82157143,0.81,0.0048625,1
8345.714286,2,1,2,27,-0.67,186.2182857,126.2138095,0.68,0.0334826087,0
1814.285714,1,1,1,41,0.00,1284.302619,58.039,0.05,0.93262,0
12337.14286,2,1,2,42,0.00,11986.70752,1980.982286,0.17,1.100720588,1
6168.571429,1,1,2,30,-2.00,26.85142857,26.85142857,1.00,0.004352941176,1
16328.57143,2,2,2,32,0.00,580.5230476,79.18147619,0.14,0.03163777778,0
12700,2,1,2,36,-0.83,195.1808571,213.2571905,1.09,0.001871428571,0
1814.285714,1,2,1,50,-0.33,868.728381,336.7435238,0.39,0.38122,0
7620,2,2,2,25,-0.33,1785.190619,618.2178571,0.35,0.002195238095,0
10522.85714,2,2,2,26,0.83,781.6124286,88.138,0.11,0.06241034483,0
6531.428571,2,1,2,30,0.33,4053.265476,576.1808571,0.14,0.9713722222,1
8345.714286,2,1,2,34,-0.33,341.9928571,84.66666667,0.25,0.08035652174,0
5080,2,2,1,27,0.00,4117.11019,166.6602857,0.04,0.8948071429,1
1088.571429,2,1,2,24,0.00,53.16461905,21.3662381,0.40,0.096,1
5080,2,1,2,26,0.00,4236.943762,178.7555238,0.04,0.9726428571,0
1814.285714,1,2,1,46,0.33,772.3837619,48.69542857,0.06,0.3044,0
2902.857143,2,2,1,22,-0.83,70.87809524,59.13966667,0.83,0.0242625,0
4354.285714,1,1,2,28,0.00,1428.768143,79.46571429,0.06,0.2935,0
14514.28571,2,2,2,37,-2.00,593.7431429,625.7713333,1.05,0.02237,0
2540,1,2,1,43,0.00,1876.933,43.97828571,0.02,1.328928571,0
6894.285714,2,2,2,39,0.33,2178.624524,140.3047619,0.06,0.3705052632,1
